Prescription	Drug name	Smiles
1	DB00981	[H][C@]12N(C)CC[C@@]1(C)C1=C(C=CC(OC(=O)NC)=C1)N2C
1	DB00982	C\C(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(/C)=C\C(O)=O
1	DB00983	COC1=CC=C(CC(C)NCC(O)C2=CC(NC=O)=C(O)C=C2)C=C1
1	DB00984	[H][C@@]12CC[C@H](OC(=O)CCC3=CC=CC=C3)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H]
1	DB00985	CN1C2=C(N=C(Cl)N2)C(=O)N(C)C1=O.CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1
1	DB00986	C[N+]1(C)CCC(C1)OC(=O)C(O)(C1CCCC1)C1=CC=CC=C1
1	DB00987	NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
1	DB00988	NCCC1=CC(O)=C(O)C=C1
1	DB00989	CCN(C)C(=O)OC1=CC=CC(=C1)[C@H](C)N(C)C
1	DB00990	[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC(=C)C2=CC(=O)C=C[C@]12C
1	DB00991	OC(=O)CCC1=NC(=C(O1)C1=CC=CC=C1)C1=CC=CC=C1
1	DB00992	COC(=O)CCC(=O)CN
1	DB00993	CN1C=NC(=C1SC1=NC=NC2=C1NC=N2)[N+]([O-])=O
1	DB00995	CCP(CC)(CC)=[Au]S[C@@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O
1	DB00996	NCC1(CC(O)=O)CCCCC1
1	DB00997	COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C@](O)(C[C@@H]3O[C@H]3C[C@H](N)[C@H](O)[C@H](C)O3)C(=O)CO)C(O)=C1C2=O
1	DB00998	CN[C@@H]1CCC2=C(C1)C1=C(N2)C=CC(=C1)C(N)=O
1	DB00999	NS(=O)(=O)C1=C(Cl)C=C2NCNS(=O)(=O)C2=C1
1	DB01000	[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1(N)CCCCC1)C(O)=O
1	DB01001	CC(C)(C)NCC(O)C1=CC(CO)=C(O)C=C1
1	DB01002	CCCCN1CCCC[C@H]1C(=O)NC1=C(C)C=CC=C1C
1	DB01003	OC(COC1=CC=CC2=C1C(=O)C=C(O2)C(O)=O)COC1=CC=CC2=C1C(=O)C=C(O2)C(O)=O
1	DB01004	NC1=NC2=C(N=CN2COC(CO)CO)C(=O)N1
1	DB01005	NC(=O)NO
1	DB01006	N#CC1=CC=C(C=C1)C(N1C=NC=N1)C1=CC=C(C=C1)C#N
1	DB01007	ClC1=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=CS1
1	DB01008	CS(=O)(=O)OCCCCOS(C)(=O)=O
1	DB01009	CC(C(O)=O)C1=CC(=CC=C1)C(=O)C1=CC=CC=C1
1	DB01010	CC[N+](C)(C)C1=CC(O)=CC=C1
1	DB01011	CC(C)(C(=O)C1=CN=CC=C1)C1=CC=CN=C1
1	DB01012	C[C@@H](NCCCC1=CC(=CC=C1)C(F)(F)F)C1=CC=CC2=CC=CC=C12
1	DB01013	[H][C@@]12C[C@H](C)[C@](OC(=O)CC)(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
1	DB01014	OC(=O)CCNC(=O)C1=CC=C(C=C1)\N=N\C1=CC=C(O)C(=C1)C(O)=O
1	DB01015	CC1=CC(NS(=O)(=O)C2=CC=C(N)C=C2)=NO1
1	DB01016	COC1=C(C=C(Cl)C=C1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1
1	DB01017	[H][C@@]12CC3=C(C(O)=CC=C3N(C)C)C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])C2
1	DB01018	NC(=N)NC(=O)CC1=C(Cl)C=CC=C1Cl
1	DB01019	CC(C[N+](C)(C)C)OC(N)=O
1	DB01020	[H][C@]12OC[C@@H](O[N+]([O-])=O)[C@@]1([H])OC[C@@H]2O
1	DB01021	NS(=O)(=O)C1=C(Cl)C=C2NC(NS(=O)(=O)C2=C1)C(Cl)Cl
1	DB01022	CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC\C(C)=C\CC1=C(C)C(=O)C2=C(C=CC=C2)C1=O
1	DB01023	CCOC(=O)C1=C(C)NC(C)=C(C1C1=C(Cl)C(Cl)=CC=C1)C(=O)OC
1	DB01024	COC1=C(C\C=C(/C)CCC(O)=O)C(O)=C2C(=O)OCC2=C1C
1	DB01025	CC(C)C1=CC2=C(OC3=NC(N)=C(C=C3C2=O)C(O)=O)C=C1
1	DB01026	CC(=O)N1CCN(CC1)C1=CC=C(OCC2COC(CN3C=CN=C3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1
1	DB01028	COC(F)(F)C(Cl)Cl
1	DB01029	CCCCC1=NC2(CCCC2)C(=O)N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1
1	DB01030	CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=CC4=C(C=CC(O)=C4CN(C)C)N=C13)C2=O
1	DB01031	NC(=O)OC1(CCCCC1)C#C
1	DB01032	CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O
1	DB01033	S=C1N=CNC2=C1NC=N2
1	DB01034	[H][C@]1(O[C@]1([H])C(=O)CC\C=C\C\C=C\C)C(N)=O
1	DB01035	CCN(CC)CCNC(=O)C1=CC=C(N)C=C1
1	DB01036	CC(C)N(CC[C@H](C1=CC=CC=C1)C1=C(O)C=CC(C)=C1)C(C)C
1	DB01037	C[C@H](CC1=CC=CC=C1)N(C)CC#C
1	DB01039	CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1
1	DB01041	O=C1N(C2CCC(=O)NC2=O)C(=O)C2=CC=CC=C12
1	DB01042	N[C@@H](CC1=CC=C(C=C1)N(CCCl)CCCl)C(O)=O
1	DB01043	CC12CC3CC(C)(C1)CC(N)(C3)C2
1	DB01044	COC1=C2N(C=C(C(O)=O)C(=O)C2=CC(F)=C1N1CCNC(C)C1)C1CC1
1	DB01045	CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C2=C(O)C(\C=N\N4CCN(C)CC4)=C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C(O)=C2C(O)=C3C
1	DB01046	[H][C@@]12CC(=O)[C@H](CCCCCCC(O)=O)[C@@]1([H])CC[C@@](O)(O2)C(F)(F)CCCC
1	DB01047	[H][C@@]12C[C@@]3([H])[C@]4([H])C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)COC(C)=O
1	DB01048	NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1
1	DB01050	CC(C)CC1=CC=C(C=C1)C(C)C(O)=O
1	DB01051	CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](OC2=C(C)C3=C(C=C2)C(O)=C(NC(=O)C2=CC=C(O)C(CC=C(C)C)=C2)C(=O)O3)OC1(C)C
1	DB01053	[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)CC1=CC=CC=C1)C(O)=O
1	DB01054	CCOC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC
1	DB01055	N[C@@H](CN1C=CC(=O)C(O)=C1)C(O)=O
1	DB01056	CC(N)C(=O)NC1=C(C)C=CC=C1C
1	DB01057	CCOP(=O)(OCC)SCC[N+](C)(C)C
1	DB01058	O=C(C1CCCCC1)N1CC2N(CCC3=CC=CC=C23)C(=O)C1
1	DB01059	CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(C=C12)N1CCNCC1
1	DB01060	[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=C(O)C=C1)C(O)=O
1	DB01061	[H][C@](NC(=O)N1CCNC1=O)(C(=O)N[C@@H]1C(=O)N2[C@@H](C(O)=O)C(C)(C)S[C@]12[H])C1=CC=CC=C1
1	DB01062	CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1
1	DB01063	CC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CCCN3CCN(CCO)CC3)C2=C1
1	DB01064	CC(C)NCC(O)C1=CC(O)=C(O)C=C1
1	DB01065	COC1=CC2=C(NC=C2CCNC(C)=O)C=C1
1	DB01066	[H][C@]12SCC(\C=C/C3=C(C)N=CS3)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CSC(N)=N1)C(O)=O
1	DB01067	CC1=NC=C(N=C1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1
1	DB01068	[O-][N+](=O)C1=CC2=C(NC(=O)CN=C2C2=CC=CC=C2Cl)C=C1
1	DB01069	CC(CN1C2=CC=CC=C2SC2=CC=CC=C12)N(C)C
1	DB01070	CC(C)[C@@H](C)\C=C\[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1/C[C@@H](O)CC[C@@H]1C
1	DB01071	C(C1CN2CCC1CC2)N1C2=CC=CC=C2SC2=CC=CC=C12
1	DB01072	COC(=O)N[C@H](C(=O)N[C@@H](CC1=CC=CC=C1)[C@@H](O)CN(CC1=CC=C(C=C1)C1=CC=CC=N1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C
1	DB01073	NC1=NC(F)=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
1	DB01074	C(C(C1CCCCC1)C1CCCCC1)C1CCCCN1
1	DB01075	CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1
1	DB01076	CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC(O)=O)C1=CC=C(F)C=C1)C1=CC=CC=C1
1	DB01077	CC(O)(P(O)(O)=O)P(O)(O)=O
1	DB01078	C[C@H]1O[C@H](C[C@H](O)[C@@H]1O[C@H]1C[C@H](O)[C@H](O[C@H]2C[C@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](C)O2)[C@@H](C)O1)O[C@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2C[C@@H](O)[C@]2(C)[C@H](CC[C@]32O)C2=CC(=O)OC2)C1
1	DB01079	CCCCCNC(=N)N\N=C\C1=CNC2=C1C=C(OC)C=C2
1	DB01080	NC(CCC(O)=O)C=C
1	DB01081	CCOC(=O)C1(CCN(CCC(C#N)(C2=CC=CC=C2)C2=CC=CC=C2)CC1)C1=CC=CC=C1
1	DB01082	CN[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1O[C@H]1[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](NC(N)=N)[C@@H](O)[C@@H]2NC(N)=N)O[C@@H](C)[C@]1(O)C=O
1	DB01083	CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O
1	DB01084	CCOCCN1C(=NC2=CC=CC=C12)N1CCCN(C)CC1
1	DB01085	CC[C@H]1[C@@H](CC2=CN=CN2C)COC1=O
1	DB01086	CCOC(=O)C1=CC=C(N)C=C1
1	DB01087	COC1=CC(NC(C)CCCN)=C2N=CC=CC2=C1
1	DB01088	[H][C@]12C[C@@H](O)[C@H](\C=C\[C@@H](O)C(C)CC#CC)[C@@]1([H])C\C(C2)=C\CCCC(O)=O
1	DB01089	[H][C@]12C[C@@H](OC(=O)C3=CC(OC)=C(OC)C(OC)=C3)[C@H](OC)[C@@H](C(=O)OC)[C@@]1([H])C[C@@]1([H])N(CCC3=C1NC1=CC=CC=C31)C2
1	DB01090	C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1
1	DB01091	CN(CC1=CC=C(C=C1)C(C)(C)C)CC1=CC=CC2=CC=CC=C12
1	DB01092	[H][C@@]12CC[C@]3(O)C[C@H](C[C@@H](O)[C@]3(CO)[C@@]1([H])[C@H](O)C[C@]1(C)[C@H](CC[C@]21O)C1=CC(=O)OC1)O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O
1	DB01093	CS(C)=O
1	DB01094	COC1=C(O)C=C(C=C1)[C@@H]1CC(=O)C2=C(O)C=C(O)C=C2O1
1	DB01095	CC(C)N1C(\C=C\[C@H](O)C[C@H](O)CC(O)=O)=C(C2=CC=C(F)C=C2)C2=CC=CC=C12
1	DB01096	CC(C)NCC1CCC2=CC(CO)=C(C=C2N1)[N+]([O-])=O
1	DB01097	CC1=C(C=NO1)C(=O)NC1=CC=C(C=C1)C(F)(F)F
1	DB01098	CC(C)C1=NC(=NC(C2=CC=C(F)C=C2)=C1\C=C\[C@@H](O)C[C@@H](O)CC(=O)O)N(C)S(C)(=O)=O
1	DB01099	NC1=C(F)C=NC(=O)N1
1	DB01100	FC1=CC=C(C=C1)C(CCCN1CCC(CC1)N1C(=O)NC2=CC=CC=C12)C1=CC=C(F)C=C1
1	DB01101	CCCCCOC(=O)NC1=NC(=O)N(C=C1F)[C@@H]1O[C@H](C)[C@@H](O)[C@H]1O
1	DB01102	O[C@@H](CNCCCCC1=CC=C(O)C=C1)C1=CC(O)=C(O)C=C1
1	DB01103	CCN(CC)CCCC(C)NC1=C2C=C(OC)C=CC2=NC2=C1C=CC(Cl)=C2
1	DB01104	CN[C@H]1CC[C@@H](C2=CC(Cl)=C(Cl)C=C2)C2=CC=CC=C12
1	DB01105	CC(C)CC(N(C)C)C1(CCC1)C1=CC=C(Cl)C=C1
1	DB01106	C[C@@H]1CN(CC[C@]1(C(O)=O)C1=CC=CC=C1)[C@H]1CC[C@](CC1)(C#N)C1=CC=C(F)C=C1
1	DB01107	CCC1(CC)C(=O)NCC(C)C1=O
1	DB01108	[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]23O[C@@H]2C(O)=C(C[C@]13C)C#N
1	DB01110	ClC1=CC(Cl)=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1
1	DB01111	CCC(C)CCCCC(=O)NC(CCNCS([O-])(=O)=O)C(=O)NC(C(C)O)C(=O)NC(CCNCS([O-])(=O)=O)C(=O)NC1CCNC(=O)C(NC(=O)C(CCNCS([O-])(=O)=O)NC(=O)C(CCNCS([O-])(=O)=O)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCNCS([O-])(=O)=O)NC1=O)C(C)O
1	DB01112	[H][C@]12SCC(COC(N)=O)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CC=CO1)C(O)=O
1	DB01113	COC1=C(OC)C=C(CC2=NC=CC3=CC(OC)=C(OC)C=C23)C=C1
1	DB01114	CN(C)CCC(C1=CC=C(Cl)C=C1)C1=CC=CC=N1
1	DB01115	COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC=C1[N+]([O-])=O)C(=O)OC
1	DB01116	O=C1N(CC2=CC=CC=C2)C2C[S+]3CCCC3C2N1CC1=CC=CC=C1
1	DB01117	OC1=C([C@H]2CC[C@@H](CC2)C2=CC=C(Cl)C=C2)C(=O)C2=CC=CC=C2C1=O
1	DB01118	CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C2=C(O1)C=CC=C2
1	DB01119	CC1=NS(=O)(=O)C2=C(N1)C=CC(Cl)=C2
1	DB01120	CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN1CC2CCCC2C1
1	DB01121	NC(=O)NC(=O)CC1=CC=CC=C1
1	DB01122	CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)CC1=CC=CC=C1Cl)CC1=CC=CC=C1Cl
1	DB01123	NC1=CC2=NC3=C(C=CC(N)=C3)C=C2C=C1
1	DB01124	CCCCNC(=O)NS(=O)(=O)C1=CC=C(C)C=C1
1	DB01125	COC1=CC=C(C=C1)C1C(=O)C2=CC=CC=C2C1=O
1	DB01126	[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC[C@@]4([H])NC(=O)C=C[C@]4(C)[C@@]3([H])CC[C@]12C)C(=O)NC1=CC(=CC=C1C(F)(F)F)C(F)(F)F
1	DB01127	ClC1=CC=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1
1	DB01128	CC(O)(CS(=O)(=O)C1=CC=C(F)C=C1)C(=O)NC1=CC(=C(C=C1)C#N)C(F)(F)F
1	DB01129	COCCCOC1=C(C)C(CS(=O)C2=NC3=CC=CC=C3N2)=NC=C1
1	DB01130	[H][C@@]12CC[C@](OC(=O)OCC)(C(=O)COC(=O)CC)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
1	DB01131	CC(C)NC(=N)NC(=N)NC1=CC=C(Cl)C=C1
1	DB01132	CCC1=CN=C(CCOC2=CC=C(CC3SC(=O)NC3=O)C=C2)C=C1
1	DB01133	OP(O)(=O)C(SC1=CC=C(Cl)C=C1)P(O)(O)=O
1	DB01135	COC1=CC(CC2C3=C(OC)C(OC)=C(OC)C=C3CC[N+]2(C)CCCOC(=O)CCC(=O)OCCC[N+]2(C)CCC3=CC(OC)=C(OC)C(OC)=C3C2CC2=CC(OC)=C(OC)C(OC)=C2)=CC(OC)=C1OC
1	DB01136	COC1=CC=CC=C1OCCNCC(O)COC1=CC=CC2=C1C1=CC=CC=C1N2
1	DB01137	C[C@H]1COC2=C3N1C=C(C(O)=O)C(=O)C3=CC(F)=C2N1CCN(C)CC1
1	DB01138	O=C1C(CCS(=O)C2=CC=CC=C2)C(=O)N(N1C1=CC=CC=C1)C1=CC=CC=C1
1	DB01139	[H][C@]12SCC(COC(C)=O)=C(N1C(=O)[C@H]2NC(=O)CSC1=CC=NC=C1)C(O)=O
1	DB01140	[H][C@]12SCC(C)=C(N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=C(O)C=C1)C(O)=O
1	DB01141	CCCCCOC1=CC=C(C=C1)C1=CC(=NO1)C1=CC=C(C=C1)C(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)[C@@H](C)CN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC1=O)[C@@H](C)O)[C@H](O)[C@@H](O)C1=CC(OS(O)(=O)=O)=C(O)C=C1)[C@H](O)CC(N)=O
1	DB01142	[H]C(CCN(C)C)=C1C2=CC=CC=C2COC2=CC=CC=C12
1	DB01143	NCCCNCCSP(O)(O)=O
1	DB01144	NS(=O)(=O)C1=CC(=C(Cl)C(Cl)=C1)S(N)(=O)=O
1	DB01145	OS(=O)CNC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(NCS(O)=O)C=C1
1	DB01146	CN1CCC(CC1)OC(C1=CC=CC=C1)C1=CC=CC=C1
1	DB01147	[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(C)ON=C1C1=CC=CC=C1Cl)C(O)=O
1	DB01148	CC1=C(OC2=C(C=CC=C2C(=O)OCCN2CCCCC2)C1=O)C1=CC=CC=C1
1	DB01149	CCC1=NN(CCCN2CCN(CC2)C2=CC(Cl)=CC=C2)C(=O)N1CCOC1=CC=CC=C1
1	DB01150	[H][C@]12SCC(C=CC)=C(N1C(=O)[C@@]2([H])NC(=O)[C@H](N)C1=CC=C(O)C=C1)C(O)=O
1	DB01151	CNCCCN1C2=CC=CC=C2CCC2=CC=CC=C12
1	DB01153	ClC1=CC(Cl)=C(C=C1)C(CN1C=CN=C1)OCC1=CSC2=C1C=CC=C2Cl
1	DB01154	CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O
1	DB01155	CO\N=C1/CN(CC1CN)C1=NC2=C(C=C1F)C(=O)C(=CN2C1CC1)C(O)=O
1	DB01156	CC(NC(C)(C)C)C(=O)C1=CC(Cl)=CC=C1
1	DB01157	COC1=CC(NCC2=C(C)C3=C(C=C2)N=C(N)N=C3N)=CC(OC)=C1OC
1	DB01158	CC[N+](C)(C)CC1=CC=CC=C1Br
1	DB01159	[H]C(Cl)(Br)C(F)(F)F
1	DB01160	NC(CO)(CO)CO.CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C/CCCC(O)=O
1	DB01161	CCN(CC)CCOC(=O)C1=C(Cl)C=C(N)C=C1
1	DB01162	COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)C1CCCO1
1	DB01164	[Cl-].[Cl-].[Ca++]
1	DB01165	CC1COC2=C3N1C=C(C(O)=O)C(=O)C3=CC(F)=C2N1CCN(C)CC1
1	DB01166	O=C1CCC2=C(N1)C=CC(OCCCCC1=NN=NN1C1CCCCC1)=C2
1	DB01167	CCC(C)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OC[C@H]2CO[C@@](CN3C=NC=N3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1
1	DB01168	CNNCC1=CC=C(C=C1)C(=O)NC(C)C
1	DB01169	O=[As]O[As]=O
1	DB01170	NC(N)=NCCN1CCCCCCC1
1	DB01171	ClC1=CC=C(C=C1)C(=O)NCCN1CCOCC1
1	DB01172	NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
1	DB01173	CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1C
1	DB01174	CCC1(C(=O)NC(=O)NC1=O)C1=CC=CC=C1
1	DB01175	CN(C)CCC[C@]1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1
1	DB01176	CN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1
1	DB01177	C[C@@H]1O[C@H](C[C@H](N)[C@@H]1O)O[C@H]1C[C@@](O)(CC2=C1C(O)=C1C(=O)C3=CC=CC=C3C(=O)C1=C2O)C(C)=O
1	DB01178	CN1C(C2=CC=C(Cl)C=C2)S(=O)(=O)CCC1=O
1	DB01179	[H][C@]12COC(=O)[C@]1([H])[C@H](C1=CC(OC)=C(OC)C(OC)=C1)C1=CC3=C(OCO3)C=C1[C@@H]2O
1	DB01180	[H][C@]12C[C@@H](OC(=O)C=CC3=CC(OC)=C(OC)C(OC)=C3)[C@H](OC)[C@@H](C(=O)OC)[C@@]1([H])C[C@@]1([H])N(CCC3=C1NC1=C3C=CC(OC)=C1)C2
1	DB01181	ClCCNP1(=O)OCCCN1CCCl
1	DB01182	CCCNCC(O)COC1=C(C=CC=C1)C(=O)CCC1=CC=CC=C1
1	DB01183	OC1=CC=C2C[C@H]3N(CC=C)CC[C@@]45[C@@H](OC1=C24)C(=O)CC[C@@]35O
1	DB01184	ClC1=CC2=C(C=C1)N(C1CCN(CCCN3C(=O)NC4=CC=CC=C34)CC1)C(=O)N2
1	DB01185	[H][C@@]12CC[C@](C)(O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)CC[C@]12C
1	DB01186	[H][C@@]12CC3=CNC4=CC=CC(=C34)[C@@]1([H])C[C@@H](CSC)CN2CCC
1	DB01187	CCOC(=O)CCCCCCCCC(C)C1=CC=CC=C1I
1	DB01188	CC1=CC(=O)N(O)C(=C1)C1CCCCC1
1	DB01189	FC(F)OC(F)C(F)(F)F
1	DB01190	CCC[C@@H]1C[C@H](N(C)C1)C(=O)NC(C(C)Cl)[C@H]1O[C@H](SC)[C@H](O)[C@@H](O)[C@H]1O
1	DB01191	CCN[C@@H](C)CC1=CC=CC(=C1)C(F)(F)F
1	DB01192	[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1(O)CCC2=O
1	DB01193	CCCC(=O)NC1=CC=C(OCC(O)CNC(C)C)C(=C1)C(C)=O
1	DB01194	CCN[C@H]1CN(CCCOC)S(=O)(=O)C2=C1C=C(S2)S(N)(=O)=O
1	DB01195	FC(F)(F)COC1=CC(C(=O)NCC2CCCCN2)=C(OCC(F)(F)F)C=C1
1	DB01196	[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(OC(=O)N(CCCl)CCCl)C=C3CC[C@@]21[H]
1	DB01197	C[C@H](CS)C(=O)N1CCC[C@H]1C(O)=O
1	DB01198	CN1CCN(CC1)C(=O)OC1N(C(=O)C2=NC=CN=C12)C1=NC=C(Cl)C=C1
1	DB01199	[H][C@@]12CC3=CC=C(OC4=C5C(CC[N+](C)(C)[C@]5([H])CC5=CC(OC6=C(OC)C=C(CCN1C)C2=C6)=C(O)C=C5)=CC(OC)=C4O)C=C3
1	DB01200	[H][C@@]12CCCN1C(=O)[C@H](CC(C)C)N1C(=O)[C@](NC(=O)[C@H]3CN(C)[C@]4([H])CC5=C(Br)NC6=CC=CC(=C56)C4=C3)(O[C@@]21O)C(C)C
1	DB01201	CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C2=C(C(O)=C3C)C(O)=C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C(\C=N\N1CCN(CC1)C1CCCC1)=C2O
1	DB01202	CC[C@H](N1CCCC1=O)C(N)=O
1	DB01203	CC(C)(C)NCC(O)COC1=CC=CC2=C1C[C@H](O)[C@H](O)C2
1	DB01204	OCCNCCNC1=CC=C(NCCNCCO)C2=C1C(=O)C1=C(C(O)=CC=C1O)C2=O
1	DB01205	CCOC(=O)C1=C2CN(C)C(=O)C3=C(C=CC(F)=C3)N2C=N1
1	DB01206	ClCCN(N=O)C(=O)NC1CCCCC1
1	DB01207	OC(=O)CCCCO\N=C(\C1=CN=CC=C1)C1=CC(=CC=C1)C(F)(F)F
1	DB01208	C[C@H]1CN(C[C@@H](C)N1)C1=C(F)C(N)=C2C(=O)C(=CN(C3CC3)C2=C1F)C(O)=O
1	DB01209	[H][C@@]12CC3=CC=C(O)C=C3[C@@](C)(CCCCC1)[C@H]2N
1	DB01210	CC(C)(C)NC[C@H](O)COC1=CC=CC2=C1CCCC2=O
1	DB01211	[H][C@@]1(C[C@@](C)(OC)[C@@H](O)[C@H](C)O1)O[C@H]1[C@H](C)[C@@H](O[C@]2([H])O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@](C)(O)[C@@H](CC)OC(=O)[C@@H]1C)OC
1	DB01212	[H][C@]12SCC(CSC3=NC(=O)C(=O)NN3C)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CSC(N)=N1)C(O)=O
1	DB01213	CC1=CNN=C1
1	DB01214	CC(C)NCC(O)COC1=C(C)C(C)=C(OC(C)=O)C(C)=C1
1	DB01215	ClC1=CC2=C(C=C1)N1C=NN=C1CN=C2C1=CC=CC=C1
